Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	p1	1	internal://	InInterests	0	0	0	0
1	p1	1	internal://	OutInterests	0	0	0	0
1	p1	1	internal://	InData	0	0	0	0
1	p1	1	internal://	OutData	0	0	0	0
1	p1	1	internal://	InNacks	0	0	0	0
1	p1	1	internal://	OutNacks	0	0	0	0
1	p1	1	internal://	InSatisfiedInterests	0	0	0	0
1	p1	1	internal://	InTimedOutInterests	0	0	0	0
1	p1	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	p1	1	internal://	OutTimedOutInterests	0	0	0	0
1	p1	2	internal://	InInterests	0	0	0	0
1	p1	2	internal://	OutInterests	0	0	0	0
1	p1	2	internal://	InData	0	0	0	0
1	p1	2	internal://	OutData	0	0	0	0
1	p1	2	internal://	InNacks	0	0	0	0
1	p1	2	internal://	OutNacks	0	0	0	0
1	p1	2	internal://	InSatisfiedInterests	1.6	0	2	0
1	p1	2	internal://	InTimedOutInterests	0	0	0	0
1	p1	2	internal://	OutSatisfiedInterests	0	0	0	0
1	p1	2	internal://	OutTimedOutInterests	0	0	0	0
1	p1	257	netdev://[00:00:00:00:00:01]	InInterests	8	0.171875	10	0.214844
1	p1	257	netdev://[00:00:00:00:00:01]	OutInterests	0	0	0	0
1	p1	257	netdev://[00:00:00:00:00:01]	InData	0	0	0	0
1	p1	257	netdev://[00:00:00:00:00:01]	OutData	8	8.23438	10	10.293
1	p1	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
1	p1	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
1	p1	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	8	0	10	0
1	p1	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
1	p1	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0	0	0	0
1	p1	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
1	p1	258	appFace://	InInterests	0	0	0	0
1	p1	258	appFace://	OutInterests	8	0.171875	10	0.214844
1	p1	258	appFace://	InData	8	8.23438	10	10.293
1	p1	258	appFace://	OutData	0	0	0	0
1	p1	258	appFace://	InNacks	0	0	0	0
1	p1	258	appFace://	OutNacks	0	0	0	0
1	p1	258	appFace://	InSatisfiedInterests	0	0	0	0
1	p1	258	appFace://	InTimedOutInterests	0	0	0	0
1	p1	258	appFace://	OutSatisfiedInterests	8	0	10	0
1	p1	258	appFace://	OutTimedOutInterests	0	0	0	0
1	p1	-1	all	SatisfiedInterests	9.6	0	12	0
1	p1	-1	all	TimedOutInterests	0	0	0	0
1	p2	1	internal://	InInterests	0	0	0	0
1	p2	1	internal://	OutInterests	0	0	0	0
1	p2	1	internal://	InData	0	0	0	0
1	p2	1	internal://	OutData	0	0	0	0
1	p2	1	internal://	InNacks	0	0	0	0
1	p2	1	internal://	OutNacks	0	0	0	0
1	p2	1	internal://	InSatisfiedInterests	0	0	0	0
1	p2	1	internal://	InTimedOutInterests	0	0	0	0
1	p2	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	p2	1	internal://	OutTimedOutInterests	0	0	0	0
1	p2	2	internal://	InInterests	0	0	0	0
1	p2	2	internal://	OutInterests	0	0	0	0
1	p2	2	internal://	InData	0	0	0	0
1	p2	2	internal://	OutData	0	0	0	0
1	p2	2	internal://	InNacks	0	0	0	0
1	p2	2	internal://	OutNacks	0	0	0	0
1	p2	2	internal://	InSatisfiedInterests	1.6	0	2	0
1	p2	2	internal://	InTimedOutInterests	0	0	0	0
1	p2	2	internal://	OutSatisfiedInterests	0	0	0	0
1	p2	2	internal://	OutTimedOutInterests	0	0	0	0
1	p2	257	netdev://[00:00:00:00:00:03]	InInterests	8	0.171875	10	0.214844
1	p2	257	netdev://[00:00:00:00:00:03]	OutInterests	0	0	0	0
1	p2	257	netdev://[00:00:00:00:00:03]	InData	0	0	0	0
1	p2	257	netdev://[00:00:00:00:00:03]	OutData	8	8.23438	10	10.293
1	p2	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
1	p2	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
1	p2	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	8	0	10	0
1	p2	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
1	p2	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0	0	0	0
1	p2	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
1	p2	258	appFace://	InInterests	0	0	0	0
1	p2	258	appFace://	OutInterests	8	0.171875	10	0.214844
1	p2	258	appFace://	InData	8	8.23438	10	10.293
1	p2	258	appFace://	OutData	0	0	0	0
1	p2	258	appFace://	InNacks	0	0	0	0
1	p2	258	appFace://	OutNacks	0	0	0	0
1	p2	258	appFace://	InSatisfiedInterests	0	0	0	0
1	p2	258	appFace://	InTimedOutInterests	0	0	0	0
1	p2	258	appFace://	OutSatisfiedInterests	8	0	10	0
1	p2	258	appFace://	OutTimedOutInterests	0	0	0	0
1	p2	-1	all	SatisfiedInterests	9.6	0	12	0
1	p2	-1	all	TimedOutInterests	0	0	0	0
1	r1	1	internal://	InInterests	0	0	0	0
1	r1	1	internal://	OutInterests	0	0	0	0
1	r1	1	internal://	InData	0	0	0	0
1	r1	1	internal://	OutData	0	0	0	0
1	r1	1	internal://	InNacks	0	0	0	0
1	r1	1	internal://	OutNacks	0	0	0	0
1	r1	1	internal://	InSatisfiedInterests	0	0	0	0
1	r1	1	internal://	InTimedOutInterests	0	0	0	0
1	r1	1	internal://	OutSatisfiedInterests	4	0	5	0
1	r1	1	internal://	OutTimedOutInterests	0	0	0	0
1	r1	2	internal://	InInterests	0	0	0	0
1	r1	2	internal://	OutInterests	0	0	0	0
1	r1	2	internal://	InData	0	0	0	0
1	r1	2	internal://	OutData	0	0	0	0
1	r1	2	internal://	InNacks	0	0	0	0
1	r1	2	internal://	OutNacks	0	0	0	0
1	r1	2	internal://	InSatisfiedInterests	1.6	0	2	0
1	r1	2	internal://	InTimedOutInterests	0	0	0	0
1	r1	2	internal://	OutSatisfiedInterests	0	0	0	0
1	r1	2	internal://	OutTimedOutInterests	0	0	0	0
1	r1	256	internal://	InInterests	0	0	0	0
1	r1	256	internal://	OutInterests	0	0	0	0
1	r1	256	internal://	InData	0	0	0	0
1	r1	256	internal://	OutData	0	0	0	0
1	r1	256	internal://	InNacks	0	0	0	0
1	r1	256	internal://	OutNacks	0	0	0	0
1	r1	256	internal://	InSatisfiedInterests	2.4	0	3	0
1	r1	256	internal://	InTimedOutInterests	0	0	0	0
1	r1	256	internal://	OutSatisfiedInterests	0	0	0	0
1	r1	256	internal://	OutTimedOutInterests	0	0	0	0
1	r1	257	netdev://[00:00:00:00:00:02]	InInterests	0	0	0	0
1	r1	257	netdev://[00:00:00:00:00:02]	OutInterests	8	0.171875	10	0.214844
1	r1	257	netdev://[00:00:00:00:00:02]	InData	8	8.23438	10	10.293
1	r1	257	netdev://[00:00:00:00:00:02]	OutData	0	0	0	0
1	r1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
1	r1	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
1	r1	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0	0	0	0
1	r1	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
1	r1	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	8	0	10	0
1	r1	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
1	r1	258	netdev://[00:00:00:00:00:04]	InInterests	0	0	0	0
1	r1	258	netdev://[00:00:00:00:00:04]	OutInterests	8	0.171875	10	0.214844
1	r1	258	netdev://[00:00:00:00:00:04]	InData	8	8.23438	10	10.293
1	r1	258	netdev://[00:00:00:00:00:04]	OutData	0	0	0	0
1	r1	258	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
1	r1	258	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
1	r1	258	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0	0	0	0
1	r1	258	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
1	r1	258	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	8	0	10	0
1	r1	258	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
1	r1	259	netdev://[00:00:00:00:00:05]	InInterests	16	0.34375	20	0.429688
1	r1	259	netdev://[00:00:00:00:00:05]	OutInterests	0	0	0	0
1	r1	259	netdev://[00:00:00:00:00:05]	InData	0	0	0	0
1	r1	259	netdev://[00:00:00:00:00:05]	OutData	8	8.23438	10	10.293
1	r1	259	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
1	r1	259	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
1	r1	259	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	8	0	10	0
1	r1	259	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
1	r1	259	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0	0	0	0
1	r1	259	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
1	r1	260	netdev://[00:00:00:00:00:07]	InInterests	8	0.171875	10	0.214844
1	r1	260	netdev://[00:00:00:00:00:07]	OutInterests	0	0	0	0
1	r1	260	netdev://[00:00:00:00:00:07]	InData	0	0	0	0
1	r1	260	netdev://[00:00:00:00:00:07]	OutData	8	8.23438	10	10.293
1	r1	260	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
1	r1	260	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
1	r1	260	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	8	0	10	0
1	r1	260	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
1	r1	260	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	0	0	0	0
1	r1	260	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
1	r1	-1	all	SatisfiedInterests	12	0	15	0
1	r1	-1	all	TimedOutInterests	0	0	0	0
1	r2	1	internal://	InInterests	0	0	0	0
1	r2	1	internal://	OutInterests	0	0	0	0
1	r2	1	internal://	InData	0	0	0	0
1	r2	1	internal://	OutData	0	0	0	0
1	r2	1	internal://	InNacks	0	0	0	0
1	r2	1	internal://	OutNacks	0	0	0	0
1	r2	1	internal://	InSatisfiedInterests	0	0	0	0
1	r2	1	internal://	InTimedOutInterests	0	0	0	0
1	r2	1	internal://	OutSatisfiedInterests	3.2	0	4	0
1	r2	1	internal://	OutTimedOutInterests	0	0	0	0
1	r2	2	internal://	InInterests	0	0	0	0
1	r2	2	internal://	OutInterests	0	0	0	0
1	r2	2	internal://	InData	0	0	0	0
1	r2	2	internal://	OutData	0	0	0	0
1	r2	2	internal://	InNacks	0	0	0	0
1	r2	2	internal://	OutNacks	0	0	0	0
1	r2	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	r2	2	internal://	InTimedOutInterests	0	0	0	0
1	r2	2	internal://	OutSatisfiedInterests	0	0	0	0
1	r2	2	internal://	OutTimedOutInterests	0	0	0	0
1	r2	256	internal://	InInterests	0	0	0	0
1	r2	256	internal://	OutInterests	0	0	0	0
1	r2	256	internal://	InData	0	0	0	0
1	r2	256	internal://	OutData	0	0	0	0
1	r2	256	internal://	InNacks	0	0	0	0
1	r2	256	internal://	OutNacks	0	0	0	0
1	r2	256	internal://	InSatisfiedInterests	2.4	0	3	0
1	r2	256	internal://	InTimedOutInterests	0	0	0	0
1	r2	256	internal://	OutSatisfiedInterests	0	0	0	0
1	r2	256	internal://	OutTimedOutInterests	0	0	0	0
1	r2	257	netdev://[00:00:00:00:00:06]	InInterests	0	0	0	0
1	r2	257	netdev://[00:00:00:00:00:06]	OutInterests	16	0.34375	20	0.429688
1	r2	257	netdev://[00:00:00:00:00:06]	InData	8	8.23438	10	10.293
1	r2	257	netdev://[00:00:00:00:00:06]	OutData	0	0	0	0
1	r2	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
1	r2	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
1	r2	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	0	0	0	0
1	r2	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
1	r2	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	8	0	10	0
1	r2	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
1	r2	258	netdev://[00:00:00:00:00:09]	InInterests	8	0.171875	10	0.214844
1	r2	258	netdev://[00:00:00:00:00:09]	OutInterests	0	0	0	0
1	r2	258	netdev://[00:00:00:00:00:09]	InData	0	0	0	0
1	r2	258	netdev://[00:00:00:00:00:09]	OutData	8	8.23438	10	10.293
1	r2	258	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
1	r2	258	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
1	r2	258	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	8	0	10	0
1	r2	258	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
1	r2	258	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	0	0	0	0
1	r2	258	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
1	r2	259	netdev://[00:00:00:00:00:0d]	InInterests	8	0.171875	10	0.214844
1	r2	259	netdev://[00:00:00:00:00:0d]	OutInterests	0	0	0	0
1	r2	259	netdev://[00:00:00:00:00:0d]	InData	0	0	0	0
1	r2	259	netdev://[00:00:00:00:00:0d]	OutData	8	8.23438	10	10.293
1	r2	259	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
1	r2	259	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
1	r2	259	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	8	0	10	0
1	r2	259	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
1	r2	259	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	0	0	0	0
1	r2	259	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0	0	0	0
1	r2	260	netdev://[00:00:00:00:00:0f]	InInterests	8	0.171875	10	0.214844
1	r2	260	netdev://[00:00:00:00:00:0f]	OutInterests	0	0	0	0
1	r2	260	netdev://[00:00:00:00:00:0f]	InData	0	0	0	0
1	r2	260	netdev://[00:00:00:00:00:0f]	OutData	8	8.23438	10	10.293
1	r2	260	netdev://[00:00:00:00:00:0f]	InNacks	0	0	0	0
1	r2	260	netdev://[00:00:00:00:00:0f]	OutNacks	0	0	0	0
1	r2	260	netdev://[00:00:00:00:00:0f]	InSatisfiedInterests	8	0	10	0
1	r2	260	netdev://[00:00:00:00:00:0f]	InTimedOutInterests	0	0	0	0
1	r2	260	netdev://[00:00:00:00:00:0f]	OutSatisfiedInterests	0	0	0	0
1	r2	260	netdev://[00:00:00:00:00:0f]	OutTimedOutInterests	0	0	0	0
1	r2	-1	all	SatisfiedInterests	11.2	0	14	0
1	r2	-1	all	TimedOutInterests	0	0	0	0
1	r3	1	internal://	InInterests	0	0	0	0
1	r3	1	internal://	OutInterests	0	0	0	0
1	r3	1	internal://	InData	0	0	0	0
1	r3	1	internal://	OutData	0	0	0	0
1	r3	1	internal://	InNacks	0	0	0	0
1	r3	1	internal://	OutNacks	0	0	0	0
1	r3	1	internal://	InSatisfiedInterests	0	0	0	0
1	r3	1	internal://	InTimedOutInterests	0	0	0	0
1	r3	1	internal://	OutSatisfiedInterests	4	0	5	0
1	r3	1	internal://	OutTimedOutInterests	0	0	0	0
1	r3	2	internal://	InInterests	0	0	0	0
1	r3	2	internal://	OutInterests	0	0	0	0
1	r3	2	internal://	InData	0	0	0	0
1	r3	2	internal://	OutData	0	0	0	0
1	r3	2	internal://	InNacks	0	0	0	0
1	r3	2	internal://	OutNacks	0	0	0	0
1	r3	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	r3	2	internal://	InTimedOutInterests	0	0	0	0
1	r3	2	internal://	OutSatisfiedInterests	0	0	0	0
1	r3	2	internal://	OutTimedOutInterests	0	0	0	0
1	r3	256	internal://	InInterests	0	0	0	0
1	r3	256	internal://	OutInterests	0	0	0	0
1	r3	256	internal://	InData	0	0	0	0
1	r3	256	internal://	OutData	0	0	0	0
1	r3	256	internal://	InNacks	0	0	0	0
1	r3	256	internal://	OutNacks	0	0	0	0
1	r3	256	internal://	InSatisfiedInterests	3.2	0	4	0
1	r3	256	internal://	InTimedOutInterests	0	0	0	0
1	r3	256	internal://	OutSatisfiedInterests	0	0	0	0
1	r3	256	internal://	OutTimedOutInterests	0	0	0	0
1	r3	257	netdev://[00:00:00:00:00:08]	InInterests	0	0	0	0
1	r3	257	netdev://[00:00:00:00:00:08]	OutInterests	8	0.171875	10	0.214844
1	r3	257	netdev://[00:00:00:00:00:08]	InData	8	8.23438	10	10.293
1	r3	257	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
1	r3	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
1	r3	257	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
1	r3	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
1	r3	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
1	r3	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	8	0	10	0
1	r3	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
1	r3	259	netdev://[00:00:00:00:00:11]	InInterests	8	0.171875	10	0.214844
1	r3	259	netdev://[00:00:00:00:00:11]	OutInterests	0	0	0	0
1	r3	259	netdev://[00:00:00:00:00:11]	InData	0	0	0	0
1	r3	259	netdev://[00:00:00:00:00:11]	OutData	8	8.23438	10	10.293
1	r3	259	netdev://[00:00:00:00:00:11]	InNacks	0	0	0	0
1	r3	259	netdev://[00:00:00:00:00:11]	OutNacks	0	0	0	0
1	r3	259	netdev://[00:00:00:00:00:11]	InSatisfiedInterests	8	0	10	0
1	r3	259	netdev://[00:00:00:00:00:11]	InTimedOutInterests	0	0	0	0
1	r3	259	netdev://[00:00:00:00:00:11]	OutSatisfiedInterests	0	0	0	0
1	r3	259	netdev://[00:00:00:00:00:11]	OutTimedOutInterests	0	0	0	0
1	r3	260	netdev://[00:00:00:00:00:13]	InInterests	8	0.171875	10	0.214844
1	r3	260	netdev://[00:00:00:00:00:13]	OutInterests	0	0	0	0
1	r3	260	netdev://[00:00:00:00:00:13]	InData	0	0	0	0
1	r3	260	netdev://[00:00:00:00:00:13]	OutData	8	8.23438	10	10.293
1	r3	260	netdev://[00:00:00:00:00:13]	InNacks	0	0	0	0
1	r3	260	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
1	r3	260	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	8	0	10	0
1	r3	260	netdev://[00:00:00:00:00:13]	InTimedOutInterests	0	0	0	0
1	r3	260	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	0	0	0	0
1	r3	260	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	0	0	0	0
1	r3	-1	all	SatisfiedInterests	12	0	15	0
1	r3	-1	all	TimedOutInterests	0	0	0	0
1	r4	1	internal://	InInterests	0	0	0	0
1	r4	1	internal://	OutInterests	0	0	0	0
1	r4	1	internal://	InData	0	0	0	0
1	r4	1	internal://	OutData	0	0	0	0
1	r4	1	internal://	InNacks	0	0	0	0
1	r4	1	internal://	OutNacks	0	0	0	0
1	r4	1	internal://	InSatisfiedInterests	0	0	0	0
1	r4	1	internal://	InTimedOutInterests	0	0	0	0
1	r4	1	internal://	OutSatisfiedInterests	4	0	5	0
1	r4	1	internal://	OutTimedOutInterests	0	0	0	0
1	r4	2	internal://	InInterests	0	0	0	0
1	r4	2	internal://	OutInterests	0	0	0	0
1	r4	2	internal://	InData	0	0	0	0
1	r4	2	internal://	OutData	0	0	0	0
1	r4	2	internal://	InNacks	0	0	0	0
1	r4	2	internal://	OutNacks	0	0	0	0
1	r4	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	r4	2	internal://	InTimedOutInterests	0	0	0	0
1	r4	2	internal://	OutSatisfiedInterests	0	0	0	0
1	r4	2	internal://	OutTimedOutInterests	0	0	0	0
1	r4	256	internal://	InInterests	0	0	0	0
1	r4	256	internal://	OutInterests	0	0	0	0
1	r4	256	internal://	InData	0	0	0	0
1	r4	256	internal://	OutData	0	0	0	0
1	r4	256	internal://	InNacks	0	0	0	0
1	r4	256	internal://	OutNacks	0	0	0	0
1	r4	256	internal://	InSatisfiedInterests	3.2	0	4	0
1	r4	256	internal://	InTimedOutInterests	0	0	0	0
1	r4	256	internal://	OutSatisfiedInterests	0	0	0	0
1	r4	256	internal://	OutTimedOutInterests	0	0	0	0
1	r4	257	netdev://[00:00:00:00:00:0a]	InInterests	0	0	0	0
1	r4	257	netdev://[00:00:00:00:00:0a]	OutInterests	8	0.171875	10	0.214844
1	r4	257	netdev://[00:00:00:00:00:0a]	InData	8	8.23438	10	10.293
1	r4	257	netdev://[00:00:00:00:00:0a]	OutData	0	0	0	0
1	r4	257	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
1	r4	257	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
1	r4	257	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	0	0	0	0
1	r4	257	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
1	r4	257	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	8	0	10	0
1	r4	257	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
1	r4	259	netdev://[00:00:00:00:00:15]	InInterests	8	0.171875	10	0.214844
1	r4	259	netdev://[00:00:00:00:00:15]	OutInterests	0	0	0	0
1	r4	259	netdev://[00:00:00:00:00:15]	InData	0	0	0	0
1	r4	259	netdev://[00:00:00:00:00:15]	OutData	8	8.23438	10	10.293
1	r4	259	netdev://[00:00:00:00:00:15]	InNacks	0	0	0	0
1	r4	259	netdev://[00:00:00:00:00:15]	OutNacks	0	0	0	0
1	r4	259	netdev://[00:00:00:00:00:15]	InSatisfiedInterests	8	0	10	0
1	r4	259	netdev://[00:00:00:00:00:15]	InTimedOutInterests	0	0	0	0
1	r4	259	netdev://[00:00:00:00:00:15]	OutSatisfiedInterests	0	0	0	0
1	r4	259	netdev://[00:00:00:00:00:15]	OutTimedOutInterests	0	0	0	0
1	r4	260	netdev://[00:00:00:00:00:17]	InInterests	8	0.171875	10	0.214844
1	r4	260	netdev://[00:00:00:00:00:17]	OutInterests	0	0	0	0
1	r4	260	netdev://[00:00:00:00:00:17]	InData	0	0	0	0
1	r4	260	netdev://[00:00:00:00:00:17]	OutData	8	8.23438	10	10.293
1	r4	260	netdev://[00:00:00:00:00:17]	InNacks	0	0	0	0
1	r4	260	netdev://[00:00:00:00:00:17]	OutNacks	0	0	0	0
1	r4	260	netdev://[00:00:00:00:00:17]	InSatisfiedInterests	8	0	10	0
1	r4	260	netdev://[00:00:00:00:00:17]	InTimedOutInterests	0	0	0	0
1	r4	260	netdev://[00:00:00:00:00:17]	OutSatisfiedInterests	0	0	0	0
1	r4	260	netdev://[00:00:00:00:00:17]	OutTimedOutInterests	0	0	0	0
1	r4	-1	all	SatisfiedInterests	12	0	15	0
1	r4	-1	all	TimedOutInterests	0	0	0	0
1	6	1	internal://	InInterests	0	0	0	0
1	6	1	internal://	OutInterests	0	0	0	0
1	6	1	internal://	InData	0	0	0	0
1	6	1	internal://	OutData	0	0	0	0
1	6	1	internal://	InNacks	0	0	0	0
1	6	1	internal://	OutNacks	0	0	0	0
1	6	1	internal://	InSatisfiedInterests	0	0	0	0
1	6	1	internal://	InTimedOutInterests	0	0	0	0
1	6	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	6	1	internal://	OutTimedOutInterests	0	0	0	0
1	6	2	internal://	InInterests	0	0	0	0
1	6	2	internal://	OutInterests	0	0	0	0
1	6	2	internal://	InData	0	0	0	0
1	6	2	internal://	OutData	0	0	0	0
1	6	2	internal://	InNacks	0	0	0	0
1	6	2	internal://	OutNacks	0	0	0	0
1	6	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	6	2	internal://	InTimedOutInterests	0	0	0	0
1	6	2	internal://	OutSatisfiedInterests	0	0	0	0
1	6	2	internal://	OutTimedOutInterests	0	0	0	0
1	6	256	internal://	InInterests	0	0	0	0
1	6	256	internal://	OutInterests	0	0	0	0
1	6	256	internal://	InData	0	0	0	0
1	6	256	internal://	OutData	0	0	0	0
1	6	256	internal://	InNacks	0	0	0	0
1	6	256	internal://	OutNacks	0	0	0	0
1	6	256	internal://	InSatisfiedInterests	0.8	0	1	0
1	6	256	internal://	InTimedOutInterests	0	0	0	0
1	6	256	internal://	OutSatisfiedInterests	0	0	0	0
1	6	256	internal://	OutTimedOutInterests	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:0e]	InInterests	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:0e]	OutInterests	7.2	0.154688	9	0.193359
1	6	257	netdev://[00:00:00:00:00:0e]	InData	8	8.23438	10	10.293
1	6	257	netdev://[00:00:00:00:00:0e]	OutData	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
1	6	257	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	8	0	10	0
1	6	257	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
1	6	258	appFace://	InInterests	7.2	0.154688	9	0.193359
1	6	258	appFace://	OutInterests	0	0	0	0
1	6	258	appFace://	InData	0	0	0	0
1	6	258	appFace://	OutData	8	8.23438	10	10.293
1	6	258	appFace://	InNacks	0	0	0	0
1	6	258	appFace://	OutNacks	0	0	0	0
1	6	258	appFace://	InSatisfiedInterests	8	0	10	0
1	6	258	appFace://	InTimedOutInterests	0	0	0	0
1	6	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	6	258	appFace://	OutTimedOutInterests	0	0	0	0
1	6	-1	all	SatisfiedInterests	9.6	0	12	0
1	6	-1	all	TimedOutInterests	0	0	0	0
1	7	1	internal://	InInterests	0	0	0	0
1	7	1	internal://	OutInterests	0	0	0	0
1	7	1	internal://	InData	0	0	0	0
1	7	1	internal://	OutData	0	0	0	0
1	7	1	internal://	InNacks	0	0	0	0
1	7	1	internal://	OutNacks	0	0	0	0
1	7	1	internal://	InSatisfiedInterests	0	0	0	0
1	7	1	internal://	InTimedOutInterests	0	0	0	0
1	7	1	internal://	OutSatisfiedInterests	2.4	0	3	0
1	7	1	internal://	OutTimedOutInterests	0	0	0	0
1	7	2	internal://	InInterests	0	0	0	0
1	7	2	internal://	OutInterests	0	0	0	0
1	7	2	internal://	InData	0	0	0	0
1	7	2	internal://	OutData	0	0	0	0
1	7	2	internal://	InNacks	0	0	0	0
1	7	2	internal://	OutNacks	0	0	0	0
1	7	2	internal://	InSatisfiedInterests	0.8	0	1	0
1	7	2	internal://	InTimedOutInterests	0	0	0	0
1	7	2	internal://	OutSatisfiedInterests	0	0	0	0
1	7	2	internal://	OutTimedOutInterests	0	0	0	0
1	7	256	internal://	InInterests	0	0	0	0
1	7	256	internal://	OutInterests	0	0	0	0
1	7	256	internal://	InData	0	0	0	0
1	7	256	internal://	OutData	0	0	0	0
1	7	256	internal://	InNacks	0	0	0	0
1	7	256	internal://	OutNacks	0	0	0	0
